,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-01-13,7.8,11,0.0,-,0.0,0.0
1,2020-01-14,7.9,17,0.1,▲,1.0,1.3
2,2020-01-15,8.1,11,0.2,▲,2.0,2.5
3,2020-01-16,8.1,8,0.0,-,2.0,0.0
4,2020-01-17,8.3,32,0.2,▲,3.0,2.5
5,2020-01-18,8.3,21,0.0,-,3.0,0.0
6,2020-01-19,8.3,22,0.0,-,3.0,0.0
7,2020-01-20,8.4,6,0.1,▲,4.0,1.2
8,2020-01-21,8.3,14,-0.1,▼,3.0,-1.2
9,2020-01-22,8.2,10,-0.1,▼,2.0,-1.2
10,2020-01-23,7.9,3,-0.3,▼,1.0,-3.7
11,2020-01-24,7.9,11,0.0,-,1.0,0.0
12,2020-01-25,7.5,19,-0.4,▼,0.0,-5.1
13,2020-01-26,7.7,23,0.2,▲,1.0,2.7
14,2020-01-27,7.7,9,0.0,-,1.0,0.0
15,2020-01-28,7.8,9,0.1,▲,2.0,1.3
16,2020-01-29,7.7,13,-0.1,▼,1.0,-1.3
17,2020-01-30,7.8,14,0.1,▲,2.0,1.3
18,2020-01-31,7.8,34,0.0,-,2.0,0.0
19,2020-02-01,7.9,35,0.1,▲,3.0,1.3
20,2020-02-02,8.1,28,0.2,▲,4.0,2.5
21,2020-02-03,8.3,13,0.2,▲,5.0,2.5
22,2020-02-04,8.6,13,0.3,▲,6.0,3.6
23,2020-02-05,8.4,12,-0.2,▼,5.0,-2.3
24,2020-02-06,8.2,4,-0.2,▼,4.0,-2.4
25,2020-02-07,8.0,10,-0.2,▼,3.0,-2.4
26,2020-02-08,7.8,14,-0.2,▼,2.0,-2.5
27,2020-02-09,7.2,16,-0.6,▼,1.0,-7.7
28,2020-02-10,7.0,7,-0.2,▼,0.0,-2.8
29,2020-02-11,6.8,19,-0.2,▼,-1.0,-2.9
30,2020-02-12,7.0,14,0.2,▲,0.0,2.9
31,2020-02-13,7.0,12,0.0,-,0.0,0.0
32,2020-02-14,9.3,129,2.3,▲,1.0,32.9
33,2020-02-15,11.5,134,2.2,▲,2.0,23.7
34,2020-02-16,12.2,73,0.7,▲,3.0,6.1
